15393;778;calcium voltage-gated channel subunit alpha1 F;CACNA1F;3;1.0
16087;2539;glucose-6-phosphate dehydrogenase;G6PD;3;1.0
16560;4860;purine nucleoside phosphorylase;PNP;3;1.0
16602;8106;poly(A) binding protein nuclear 1;PABPN1;3;1.0
22981;25981;dynein axonemal heavy chain 1;DNAH1;3;1.0
28929;54970;tetratricopeptide repeat domain 12;TTC12;3;1.0
28937;152110;NIMA related kinase 10;NEK10;3;1.0
25099;139212;dynein axonemal assembly factor 6;DNAAF6;3;1.0
28480;200373;cilia and flagella associated protein 221;CFAP221;3;1.0
28481;79925;sperm flagellar 2;SPEF2;3;1.0
24007;374407;DnaJ heat shock protein family (Hsp40) member B13;DNAJB13;3;1.0
24008;83538;outer dynein arm docking complex subunit 4;ODAD4;3;1.0
24693;345643;multiciliate differentiation and DNA synthesis associated cell cycle protein;MCIDAS;3;1.0
28067;246176;growth arrest specific 2 like 2;GAS2L2;3;1.0
16586;8481;OFD1 centriole and centriolar satellite protein;OFD1;3;1.0
15879;8701;dynein axonemal heavy chain 11;DNAH11;3;1.0
15880;1767;dynein axonemal heavy chain 5;DNAH5;3;1.0
15881;27019;dynein axonemal intermediate chain 1;DNAI1;3;1.0
16782;51314;NME/NM23 family member 8;NME8;3;1.0
17880;64446;dynein axonemal intermediate chain 2;DNAI2;3;1.0
17897;55172;dynein axonemal assembly factor 2;DNAAF2;3;1.0
18003;221421;radial spoke head component 9;RSPH9;3;1.0
18004;345895;radial spoke head component 4A;RSPH4A;3;1.0
18893;123872;dynein axonemal assembly factor 1;DNAAF1;3;1.0
19500;339829;coiled-coil domain containing 39;CCDC39;3;1.0
19501;55036;coiled-coil domain containing 40;CCDC40;3;1.0
20163;83544;dynein axonemal light chain 1;DNAL1;3;1.0
21070;352909;dynein axonemal assembly factor 3;DNAAF3;3;1.0
21172;388389;coiled-coil domain containing 103;CCDC103;3;1.0
21559;54919;dynein axonemal assembly factor 5;DNAAF5;3;1.0
21567;54768;HYDIN axonemal central pair apparatus protein;HYDIN;3;1.0
21572;23639;dynein axonemal assembly factor 11;DNAAF11;3;1.0
21750;93233;outer dynein arm docking complex subunit 1;ODAD1;3;1.0
21978;92749;dynein regulatory complex subunit 1;DRC1;3;1.0
22256;55130;outer dynein arm docking complex subunit 2;ODAD2;3;1.0
22257;161582;dynein axonemal assembly factor 4;DNAAF4;3;1.0
22258;89765;radial spoke head component 1;RSPH1;3;1.0
22259;51364;zinc finger MYND-type containing 10;ZMYND10;3;1.0
22416;56683;cilia and flagella associated protein 298;CFAP298;3;1.0
22417;85478;coiled-coil domain containing 65;CCDC65;3;1.0
22418;6674;sperm associated antigen 1;SPAG1;3;1.0
22906;10309;cyclin O;CCNO;3;1.0
23009;115948;outer dynein arm docking complex subunit 3;ODAD3;3;1.0
23300;83861;radial spoke head 3;RSPH3;3;1.0
23429;2622;growth arrest specific 8;GAS8;3;1.0
15226;6103;retinitis pigmentosa GTPase regulator;RPGR;3;1.0
25559;27148;serine/threonine kinase 36;STK36;3;1.0
27070;2302;forkhead box J1;FOXJ1;3;1.0
28024;1770;dynein axonemal heavy chain 9;DNAH9;3;1.0
27774;115399;leucine rich repeat containing 56;LRRC56;3;1.0
27134;85016;cilia and flagella associated protein 300;CFAP300;3;1.0
22244;102;ADAM metallopeptidase domain 10;ADAM10;3;1.0
15668;7248;TSC complex subunit 1;TSC1;3;1.0
15669;7249;TSC complex subunit 2;TSC2;3;1.0
25905;49855;S-phase cyclin A associated protein in the ER;SCAPER;3;1.0
25535;8100;intraflagellar transport 88;IFT88;3;1.0
25295;92840;receptor accessory protein 6;REEP6;3;1.0
25321;23370;Rho/Rac guanine nucleotide exchange factor 18;ARHGEF18;3;1.0
22149;57670;KIAA1549;KIAA1549;3;1.0
15478;54806;Abelson helper integration site 1;AHI1;3;1.0
23882;60509;AGBL carboxypeptidase 5;AGBL5;3;1.0
15135;768206;photoreceptor disc component;PRCD;3;1.0
15149;9129;pre-mRNA processing factor 3;PRPF3;3;1.0
15150;26121;pre-mRNA processing factor 31;PRPF31;3;1.0
15151;10594;pre-mRNA processing factor 8;PRPF8;3;1.0
15194;145226;retinol dehydrogenase 12;RDH12;3;1.0
15205;5995;retinal G protein coupled receptor;RGR;3;1.0
15211;6010;rhodopsin;RHO;3;1.0
15213;6017;retinaldehyde binding protein 1;RLBP1;3;1.0
15220;6094;retinal outer segment membrane protein 1;ROM1;3;1.0
15222;6101;RP1 axonemal microtubule associated;RP1;3;1.0
15223;6102;RP2 activator of ARL3 GTPase;RP2;3;1.0
15224;6100;RP9 pre-mRNA splicing factor;RP9;3;1.0
15225;6121;retinoid isomerohydrolase RPE65;RPE65;3;1.0
15240;6295;S-antigen visual arrestin;SAG;3;1.0
15354;583;Bardet-Biedl syndrome 2;BBS2;3;1.0
15368;7439;bestrophin 1;BEST1;3;1.0
15389;762;carbonic anhydrase 4;CA4;3;1.0
15434;375298;ceramide kinase like;CERKL;3;1.0
15671;123016;tetratricopeptide repeat domain 8;TTC8;3;1.0
15675;7287;TUB like protein 1;TULP1;3;1.0
15702;7399;usherin;USH2A;3;1.0
15755;7401;clarin 1;CLRN1;3;1.0
15757;1259;cyclic nucleotide gated channel subunit alpha 1;CNGA1;3;1.0
15798;23418;crumbs cell polarity complex component 1;CRB1;3;1.0
15803;1406;cone-rod homeobox;CRX;3;1.0
15949;84100;ADP ribosylation factor like GTPase 6;ARL6;3;1.0
16075;25794;fascin actin-bundling protein 2, retinal;FSCN2;3;1.0
16197;138050;heparan-alpha-glucosaminide N-acetyltransferase;HGSNAT;3;1.0
16259;3614;inosine monophosphate dehydrogenase 1;IMPDH1;3;1.0
16391;10461;MER proto-oncogene, tyrosine kinase;MERTK;3;1.0
16571;10002;nuclear receptor subfamily 2 group E member 3;NR2E3;3;1.0
16575;4901;neural retina leucine zipper;NRL;3;1.0
16627;5145;phosphodiesterase 6A;PDE6A;3;1.0
16628;5158;phosphodiesterase 6B;PDE6B;3;1.0
17199;64218;semaphorin 4A;SEMA4A;3;1.0
17332;1258;cyclic nucleotide gated channel subunit beta 1;CNGB1;3;1.0
17333;10210;TOP1 binding arginine/serine rich protein, E3 ubiquitin ligase;TOPORS;3;1.0
17754;9227;lecithin retinol acyltransferase;LRAT;3;1.0
17882;346007;eyes shut homolog;EYS;3;1.0
17986;3420;isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta;IDH3B;3;1.0
18063;55812;spermatogenesis associated 7;SPATA7;3;1.0
18431;2979;guanylate cyclase activator 1B;GUCA1B;3;1.0
18464;55975;kelch like family member 7;KLHL7;3;1.0
18963;23020;small nuclear ribonucleoprotein U5 subunit 200;SNRNP200;3;1.0
19227;388939;photoreceptor cilium actin regulator;PCARE;3;1.0
19310;5148;phosphodiesterase 6G;PDE6G;3;1.0
19311;50939;interphotoreceptor matrix proteoglycan 2;IMPG2;3;1.0
19328;84140;FAM161 centrosomal protein A;FAM161A;3;1.0
19329;130557;zinc finger protein 513;ZNF513;3;1.0
19485;92211;cadherin related family member 1;CDHR1;3;1.0
19828;79947;dehydrodolichyl diphosphate synthase subunit;DHDDS;3;1.0
20147;24148;pre-mRNA processing factor 6;PRPF6;3;1.0
20313;4117;male germ cell associated kinase;MAK;3;1.0
20695;5949;retinol binding protein 3;RBP3;3;1.0
20696;157657;cilia and flagella associated protein 418;CFAP418;3;1.0
22228;79797;zinc finger protein 408;ZNF408;3;1.0
22276;23568;ADP ribosylation factor like GTPase 2 binding protein;ARL2BP;3;1.0
22421;4751;NIMA related kinase 2;NEK2;3;1.0
22799;7275;TUB bipartite transcription factor;TUB;3;1.0
22812;55857;kizuna centrosomal protein;KIZ;3;1.0
22816;57709;solute carrier family 7 member 14;SLC7A14;3;1.0
22891;9128;pre-mRNA processing factor 4;PRPF4;3;1.0
19678;94137;RP1 like 1;RP1L1;3;1.0
27307;196;aryl hydrocarbon receptor;AHR;3;1.0
27396;3419;isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha;IDH3A;3;1.0
24463;9785;DEAH-box helicase 38;DHX38;3;1.0
26088;403;ADP ribosylation factor like GTPase 3;ARL3;3;1.0
15121;55624;protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-);POMGNT1;3;1.0
15966;477;ATPase Na+/K+ transporting subunit alpha 2;ATP1A2;3;1.0
15967;478;ATPase Na+/K+ transporting subunit alpha 3;ATP1A3;3;1.0
18733;6507;solute carrier family 1 member 3;SLC1A3;3;1.0
16650;5230;phosphoglycerate kinase 1;PGK1;3;1.0
15491;226;aldolase, fructose-bisphosphate A;ALDOA;3;1.0
15468;158;adenylosuccinate lyase;ADSL;3;1.0
16150;10020;glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase;GNE;3;1.0
15059;64240;ATP binding cassette subfamily G member 5;ABCG5;3;1.0
15060;64241;ATP binding cassette subfamily G member 8;ABCG8;3;1.0
26650;3113;major histocompatibility complex, class II, DP alpha 1;HLA-DPA1;3;1.0
22272;3115;major histocompatibility complex, class II, DP beta 1;HLA-DPB1;3;1.0
15157;5657;proteinase 3;PRTN3;3;1.0
15532;6622;synuclein alpha;SNCA;3;1.0
18162;25793;F-box protein 7;FBXO7;3;1.0
15069;38;acetyl-CoA acetyltransferase 1;ACAT1;3;1.0
18348;135656;mucin like 3;MUCL3;3;1.0
20158;727897;mucin 5B, oligomeric mucus/gel-forming;MUC5B;3;1.0
15868;27185;DISC1 scaffold protein;DISC1;3;1.0
18163;8320;eomesodermin;EOMES;3;1.0
18164;79048;SECIS binding protein 2;SECISBP2;3;1.0
25778;57120;golgi associated PDZ and coiled-coil motif containing;GOPC;3;1.0
18165;83893;spermatogenesis associated 16;SPATA16;3;1.0
20139;283417;dpy-19 like 2;DPY19L2;3;1.0
23375;9463;protein interacting with PRKCA 1;PICK1;3;1.0
18167;3851;keratin 4;KRT4;3;1.0
18168;3860;keratin 13;KRT13;3;1.0
17324;7846;tubulin alpha 1a;TUBA1A;3;1.0
18122;9197;solute carrier family 33 member 1;SLC33A1;3;1.0
16573;4306;nuclear receptor subfamily 3 group C member 2;NR3C2;3;1.0
15068;176;aggrecan;ACAN;3;1.0
24009;11113;citron rho-interacting serine/threonine kinase;CIT;3;1.0
27084;23310;non-SMC condensin II complex subunit D3;NCAPD3;3;1.0
26343;9276;COPI coat complex subunit beta 2;COPB2;3;1.0
29254;29081;methyltransferase 5, N6-adenosine;METTL5;3;1.0
28126;55262;trafficking protein particle complex subunit 14;TRAPPC14;3;1.0
23506;9928;kinesin family member 14;KIF14;3;1.0
25353;6884;TATA-box binding protein associated factor 13;TAF13;3;1.0
25358;29920;pyrroline-5-carboxylate reductase 2;PYCR2;3;1.0
15423;55755;CDK5 regulatory subunit associated protein 2;CDK5RAP2;3;1.0
15432;55835;centromere protein J;CENPJ;3;1.0
15959;259266;assembly factor for spindle microtubules;ASPM;3;1.0
16387;79648;microcephalin 1;MCPH1;3;1.0
19325;284403;WD repeat domain 62;WDR62;3;1.0
19341;22995;centrosomal protein 152;CEP152;3;1.0
20805;80254;centrosomal protein 63;CEP63;3;0.6666666666666666
21068;9662;centrosomal protein 135;CEP135;3;1.0
21558;57082;kinetochore scaffold 1;KNL1;3;1.0
21867;1911;polyhomeotic homolog 1;PHC1;3;1.0
22579;1021;cyclin dependent kinase 6;CDK6;3;1.0
23095;163786;SAS-6 centriolar assembly protein;SASS6;3;1.0
23296;84879;major facilitator superfamily domain containing 2A;MFSD2A;3;1.0
23518;23141;ankyrin repeat and LEM domain containing 2;ANKLE2;3;1.0
15256;6337;sodium channel epithelial 1 subunit alpha;SCNN1A;3;1.0
15257;6338;sodium channel epithelial 1 subunit beta;SCNN1B;3;1.0
15258;6340;sodium channel epithelial 1 subunit gamma;SCNN1G;3;1.0
20798;56244;butyrophilin like 2;BTNL2;3;1.0
17202;6492;SIM bHLH transcription factor 1;SIM1;3;1.0
28822;162;adaptor related protein complex 1 subunit beta 1;AP1B1;3;1.0
18005;1174;adaptor related protein complex 1 subunit sigma 1;AP1S1;3;1.0
19330;26090;abhydrolase domain containing 12, lysophospholipase;ABHD12;3;1.0
16104;2626;GATA binding protein 4;GATA4;3;1.0
16278;182;jagged canonical Notch ligand 1;JAG1;3;1.0
21188;140628;GATA binding protein 5;GATA5;3;1.0
16800;2702;gap junction protein alpha 5;GJA5;3;1.0
17359;137814;NK2 homeobox 6;NKX2-6;3;1.0
17681;2657;growth differentiation factor 1;GDF1;3;1.0
19344;10370;Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2;CITED2;3;1.0
16061;2324;fms related receptor tyrosine kinase 4;FLT4;3;1.0
15438;3426;complement factor I;CFI;3;1.0
23911;23193;glucosidase II alpha subunit;GANAB;3;1.0
15500;79796;ALG9 alpha-1,2-mannosyltransferase;ALG9;3;1.0
27553;51726;DnaJ heat shock protein family (Hsp40) member B11;DNAJB11;3;1.0
15098;5310;polycystin 1, transient receptor potential channel interacting;PKD1;3;1.0
15099;5311;polycystin 2, transient receptor potential cation channel;PKD2;3;1.0
20807;80114;BicC family RNA binding protein 1;BICC1;3;1.0
15437;3075;complement factor H;CFH;3;1.0
15593;10312;T cell immune regulator 1, ATPase H+ transporting V0 subunit a3;TCIRG1;3;1.0
15969;1991;elastase, neutrophil expressed;ELANE;3;1.0
16118;2672;growth factor independent 1 transcriptional repressor;GFI1;3;1.0
26096;6729;signal recognition particle 54;SRP54;3;1.0
15239;26278;sacsin molecular chaperone;SACS;3;1.0
16010;2161;coagulation factor XII;F12;3;1.0
18452;84701;cytochrome c oxidase subunit 4I2;COX4I2;3;1.0
15054;1244;ATP binding cassette subfamily C member 2;ABCC2;3;1.0
15305;80704;solute carrier family 19 member 3;SLC19A3;3;1.0
16254;3593;interleukin 12B;IL12B;3;1.0
22254;6945;MAX dimerization protein MLX;MLX;3;1.0
16285;3736;potassium voltage-gated channel subfamily A member 1;KCNA1;3;1.0
16866;2120;ETS variant transcription factor 6;ETV6;3;1.0
19504;4916;neurotrophic receptor tyrosine kinase 3;NTRK3;3;1.0
15721;7466;wolframin ER transmembrane glycoprotein;WFS1;3;1.0
17668;493856;CDGSH iron sulfur domain 2;CISD2;3;1.0
16824;5654;HtrA serine peptidase 1;HTRA1;3;1.0
15105;8398;phospholipase A2 group VI;PLA2G6;3;1.0
15142;5621;prion protein;PRNP;3;1.0
18487;53630;beta-carotene oxygenase 1;BCO1;3;1.0
16109;2643;GTP cyclohydrolase 1;GCH1;3;1.0
25278;9103;Fc fragment of IgG receptor IIc (gene/pseudogene);FCGR2C;2;1.0
20105;1139;cholinergic receptor nicotinic alpha 7 subunit;CHRNA7;3;1.0
16157;2811;glycoprotein Ib platelet subunit alpha;GP1BA;3;1.0
16159;2815;glycoprotein IX platelet;GP9;3;1.0
15600;7018;transferrin;TF;3;1.0
15645;8626;tumor protein p63;TP63;3;1.0
16269;3664;interferon regulatory factor 6;IRF6;3;1.0
15174;5818;nectin cell adhesion molecule 1;NECTIN1;3;1.0
16468;4487;msh homeobox 1;MSX1;3;1.0
25462;9411;Rho GTPase activating protein 29;ARHGAP29;3;1.0
16937;652;bone morphogenetic protein 4;BMP4;3;1.0
15419;999;cadherin 1;CDH1;3;1.0
24473;1739;discs large MAGUK scaffold protein 1;DLG1;3;1.0
23737;1748;distal-less homeobox 4;DLX4;3;1.0
15402;847;catalase;CAT;3;1.0
15585;9095;T-box transcription factor 19;TBX19;3;1.0
15887;1806;dihydropyrimidine dehydrogenase;DPYD;3;1.0
22656;79798;armadillo repeat containing 5;ARMC5;3;1.0
15943;353;adenine phosphoribosyltransferase;APRT;3;1.0
15245;1757;sarcosine dehydrogenase;SARDH;3;1.0
15310;10166;solute carrier family 25 member 15;SLC25A15;3;1.0
15172;5805;6-pyruvoyltetrahydropterin synthase;PTS;3;1.0
22413;2859;G protein-coupled receptor 35;GPR35;3;1.0
22414;4485;macrophage stimulating 1;MST1;3;1.0
18442;866;serpin family A member 6;SERPINA6;3;1.0
22632;440275;eukaryotic translation initiation factor 2 alpha kinase 4;EIF2AK4;3;1.0
15168;5741;parathyroid hormone;PTH;3;1.0
15481;326;autoimmune regulator;AIRE;3;1.0
17223;8802;succinate-CoA ligase GDP/ADP-forming subunit alpha;SUCLG1;3;1.0
15139;5573;protein kinase cAMP-dependent type I regulatory subunit alpha;PRKAR1A;3;1.0
17881;50940;phosphodiesterase 11A;PDE11A;3;0.6666666666666666
19022;8622;phosphodiesterase 8B;PDE8B;3;0.6666666666666666
22913;5566;protein kinase cAMP-activated catalytic subunit alpha;PRKACA;3;1.0
15490;501;aldehyde dehydrogenase 7 family member A1;ALDH7A1;3;1.0
23070;284111;solute carrier family 13 member 5;SLC13A5;3;1.0
25313;11212;pyridoxal phosphate binding protein;PLPBP;3;1.0
19458;10599;solute carrier organic anion transporter family member 1B1;SLCO1B1;3;1.0
20820;28234;solute carrier organic anion transporter family member 1B3;SLCO1B3;3;1.0
24447;23316;cut like homeobox 2;CUX2;3;1.0
15250;6323;sodium voltage-gated channel alpha subunit 1;SCN1A;3;1.0
19563;5602;mitogen-activated protein kinase 10;MAPK10;3;1.0
22267;1106;chromodomain helicase DNA binding protein 2;CHD2;3;1.0
23223;1759;dynamin 1;DNM1;3;1.0
23734;23312;Dmx like 2;DMXL2;3;1.0
28125;4761;neuronal differentiation 2;NEUROD2;3;1.0
15252;6326;sodium voltage-gated channel alpha subunit 2;SCN2A;3;1.0
15424;6792;cyclin dependent kinase like 5;CDKL5;3;1.0
15955;170302;aristaless related homeobox;ARX;3;1.0
19137;11284;polynucleotide kinase 3'-phosphatase;PNKP;3;1.0
22304;2775;G protein subunit alpha o1;GNAO1;3;1.0
22946;9091;phosphatidylinositol glycan anchor biosynthesis class Q;PIGQ;3;1.0
23215;150094;salt inducible kinase 1;SIK1;3;1.0
15251;6324;sodium voltage-gated channel beta subunit 1;SCN1B;3;1.0
15313;79751;solute carrier family 25 member 22;SLC25A22;3;1.0
28025;81603;tripartite motif containing 8;TRIM8;3;1.0
25443;51227;phosphatidylinositol glycan anchor biosynthesis class P;PIGP;3;1.0
16303;340533;neurite extension and migration factor;NEXMIF;3;1.0
23260;6529;solute carrier family 6 member 1;SLC6A1;3;1.0
28614;1173;adaptor related protein complex 2 subunit mu 1;AP2M1;3;1.0
22282;4915;neurotrophic receptor tyrosine kinase 2;NTRK2;3;1.0
22015;11152;WD repeat domain 45;WDR45;3;1.0
19240;6709;spectrin alpha, non-erythrocytic 1;SPTAN1;3;1.0
19817;23236;phospholipase C beta 1;PLCB1;3;1.0
20650;6487;ST3 beta-galactoside alpha-2,3-sialyltransferase 3;ST3GAL3;3;1.0
27777;221692;phosphatase and actin regulator 1;PHACTR1;3;1.0
23945;60558;GTP binding elongation factor GUF1;GUF1;3;1.0
26928;10695;canopy FGF signaling regulator 3;CNPY3;3;1.0
15398;825;calpain 3;CAPN3;3;1.0
16255;3594;interleukin 12 receptor subunit beta 1;IL12RB1;3;1.0
19314;6689;Spi-B transcription factor;SPIB;3;1.0
19317;23534;transportin 3;TNPO3;3;1.0
19318;79258;membrane metalloendopeptidase like 1;MMEL1;3;1.0
21577;5450;POU class 2 homeobox associating factor 1;POU2AF1;3;1.0
21576;9966;TNF superfamily member 15;TNFSF15;3;1.0
20663;80199;fuzzy planar cell polarity protein;FUZ;3;1.0
29907;8974;prolyl 4-hydroxylase subunit alpha 2;P4HA2;3;1.0
16394;9927;mitofusin 2;MFN2;3;1.0
16014;2153;coagulation factor V;F5;3;1.0
16279;3717;Janus kinase 2;JAK2;3;1.0
16160;2719;glypican 3;GPC3;3;1.0
27308;10155;tripartite motif containing 28;TRIM28;3;1.0
23626;5978;RE1 silencing transcription factor;REST;3;1.0
25483;9319;thyroid hormone receptor interactor 13;TRIP13;3;1.0
15128;11281;POU class 6 homeobox 2;POU6F2;3;1.0
16427;283120;H19 imprinted maternally expressed transcript;H19;3;1.0
20826;129563;DIS3 like 3'-5' exoribonuclease 2;DIS3L2;3;1.0
16461;4353;myeloperoxidase;MPO;3;1.0
21197;79092;caspase recruitment domain family member 14;CARD14;3;1.0
18485;5880;Rac family small GTPase 2;RAC2;3;1.0
16805;6774;signal transducer and activator of transcription 3;STAT3;3;1.0
15934;8546;adaptor related protein complex 3 subunit beta 1;AP3B1;3;1.0
18959;3501;immunoglobulin heavy constant gamma 2 (G2m marker);IGHG2;3;1.0
20279;3514;immunoglobulin kappa constant;IGKC;3;1.0
20548;54820;nudE neurodevelopment protein 1;NDE1;3;1.0
18435;4615;MYD88 innate immune signal transduction adaptor;MYD88;3;1.0
15333;545;ATR serine/threonine kinase;ATR;3;1.0
17281;5116;pericentrin;PCNT;3;1.0
20823;5932;RB binding protein 8, endonuclease;RBBP8;3;1.0
21613;84126;ATR interacting protein;ATRIP;3;1.0
23603;10293;TRAF interacting protein;TRAIP;3;1.0
23133;10733;polo like kinase 4;PLK4;3;1.0
23091;1062;centromere protein E;CENPE;3;1.0
16812;81839;VANGL planar cell polarity protein 1;VANGL1;3;1.0
15155;5644;serine protease 1;PRSS1;3;1.0
15549;6690;serine peptidase inhibitor Kazal type 1;SPINK1;3;1.0
16858;5645;serine protease 2;PRSS2;3;1.0
16859;11330;chymotrypsin C;CTRC;3;1.0
22953;1357;carboxypeptidase A1;CPA1;3;1.0
16099;8139;gigaxonin;GAN;3;1.0
15550;11005;serine peptidase inhibitor Kazal type 5;SPINK5;3;1.0
22665;8867;synaptojanin 1;SYNJ1;3;1.0
15094;65018;PTEN induced kinase 1;PINK1;3;1.0
15682;7345;ubiquitin C-terminal hydrolase L1;UCHL1;3;1.0
16235;27429;HtrA serine peptidase 2;HTRA2;3;1.0
25063;5420;podocalyxin like;PODXL;3;1.0
16415;120892;leucine rich repeat kinase 2;LRRK2;3;1.0
16608;5071;parkin RBR E3 ubiquitin protein ligase;PRKN;3;1.0
16609;11315;Parkinsonism associated deglycase;PARK7;3;1.0
23672;54832;vacuolar protein sorting 13 homolog C;VPS13C;3;1.0
22171;9829;DnaJ heat shock protein family (Hsp40) member C6;DNAJC6;3;1.0
16581;4914;neurotrophic receptor tyrosine kinase 1;NTRK1;3;1.0
16546;4810;NHS actin remodeling regulator;NHS;3;1.0
16378;5605;mitogen-activated protein kinase kinase 2;MAP2K2;3;1.0
16542;4763;neurofibromin 1;NF1;3;1.0
15835;1585;cytochrome P450 family 11 subfamily B member 2;CYP11B2;3;1.0
15390;57010;calcium binding protein 4;CABP4;3;1.0
16148;2779;G protein subunit alpha transducin 1;GNAT1;3;1.0
16169;2916;glutamate metabotropic receptor 6;GRM6;3;1.0
16582;60506;nyctalopin;NYX;3;1.0
17457;93589;calcium voltage-gated channel auxiliary subunit alpha2delta 4;CACNA2D4;3;1.0
18981;4308;transient receptor potential cation channel subfamily M member 1;TRPM1;3;1.0
19484;9187;solute carrier family 24 member 1;SLC24A1;3;1.0
20814;440435;G protein-coupled receptor 179;GPR179;3;1.0
21744;345193;leucine rich repeat, Ig-like and transmembrane domains 3;LRIT3;3;1.0
16168;6011;G protein-coupled receptor kinase 1;GRK1;3;1.0
25858;2784;G protein subunit beta 3;GNB3;3;1.0
15445;1121;CHM Rab escort protein;CHM;3;1.0
16015;2155;coagulation factor VII;F7;3;1.0
17714;2239;glypican 4;GPC4;3;1.0
15834;1584;cytochrome P450 family 11 subfamily B member 1;CYP11B1;3;1.0
23130;1964;eukaryotic translation initiation factor 1A X-linked;EIF1AX;3;1.0
15129;5468;peroxisome proliferator activated receptor gamma;PPARG;3;1.0
15376;673;B-Raf proto-oncogene, serine/threonine kinase;BRAF;3;1.0
15406;8030;coiled-coil domain containing 6;CCDC6;3;1.0
15604;10342;trafficking from ER to golgi regulator;TFG;3;1.0
15653;7175;translocated promoter region, nuclear basket protein;TPR;3;1.0
15659;8805;tripartite motif containing 24;TRIM24;3;1.0
15660;5987;tripartite motif containing 27;TRIM27;3;1.0
15662;51592;tripartite motif containing 33;TRIM33;3;1.0
15988;23085;ELKS/RAB6-interacting/CAST family member 1;ERC1;3;1.0
16066;2304;forkhead box E1;FOXE1;3;1.0
16156;9950;golgin A5;GOLGA5;3;1.0
16614;7849;paired box 8;PAX8;3;1.0
16623;5108;pericentriolar material 1;PCM1;3;1.0
17094;7080;NK2 homeobox 1;NKX2-1;3;1.0
21441;8031;nuclear receptor coactivator 4;NCOA4;3;1.0
21868;729582;disrupted in renal carcinoma 3;DIRC3;2;1.0
22591;51079;NADH:ubiquinone oxidoreductase subunit A13;NDUFA13;3;1.0
23996;750;GAS8 antisense RNA 1;GAS8-AS1;3;1.0
23997;2846;lysophosphatidic acid receptor 4;LPAR4;3;1.0
19234;4477;microseminoprotein beta;MSMB;3;1.0
15217;6041;ribonuclease L;RNASEL;3;1.0
15970;60528;elaC ribonuclease Z 2;ELAC2;3;1.0
15984;2048;EPH receptor B2;EPHB2;3;1.0
16518;4683;nibrin;NBN;3;1.0
17228;6928;HNF1 homeobox B;HNF1B;3;1.0
20802;10481;homeobox B13;HOXB13;3;1.0
15335;546;ATRX chromatin remodeler;ATRX;3;1.0
20164;9841;zinc finger and BTB domain containing 24;ZBTB24;3;1.0
23339;83879;cell division cycle associated 7;CDCA7;3;1.0
23340;3070;helicase, lymphoid specific;HELLS;3;1.0
25536;10464;progesterone immunomodulatory binding factor 1;PIBF1;3;1.0
18076;200894;ADP ribosylation factor like GTPase 13B;ARL13B;3;1.0
18603;56623;inositol polyphosphate-5-phosphatase E;INPP5E;3;1.0
20825;95681;centrosomal protein 41;CEP41;3;1.0
21089;65250;ciliogenesis and planar polarity effector 1;CPLANE1;3;1.0
23313;9786;KIAA0586;KIAA0586;3;1.0
23604;9731;centrosomal protein 104;CEP104;3;1.0
23605;23247;katanin interacting protein;KATNIP;3;1.0
25514;80210;armadillo repeat containing 9;ARMC9;3;1.0
30567;25776;chibby family member 1, beta catenin antagonist;CBY1;3;1.0
16237;219844;HYLS1 centriolar and ciliogenesis associated;HYLS1;3;1.0
15589;6910;T-box transcription factor 5;TBX5;3;1.0
15770;1281;collagen type III alpha 1 chain;COL3A1;3;1.0
17744;2516;nuclear receptor subfamily 5 group A member 1;NR5A1;3;1.0
16943;56945;mitochondrial ribosomal protein S22;MRPS22;3;1.0
16077;2492;follicle stimulating hormone receptor;FSHR;3;1.0
17198;9210;bone morphogenetic protein 15;BMP15;3;1.0
20655;29893;PSMC3 interacting protein;PSMC3IP;3;1.0
23431;57122;nucleoporin 107;NUP107;3;1.0
28734;646;basonuclin 1;BNC1;3;1.0
28619;171568;RNA polymerase III subunit H;POLR3H;2;1.0
25448;23514;scaffold protein involved in DNA repair;SPIDR;3;1.0
16559;4854;notch receptor 3;NOTCH3;3;1.0
24124;10149;adhesion G protein-coupled receptor G2;ADGRG2;3;1.0
19044;284119;caveolae associated protein 1;CAVIN1;3;1.0
15380;26580;BSCL2 lipid droplet biogenesis associated, seipin;BSCL2;3;1.0
15473;10555;1-acylglycerol-3-phosphate O-acyltransferase 2;AGPAT2;3;1.0
17896;857;caveolin 1;CAV1;3;1.0
22386;2353;Fos proto-oncogene, AP-1 transcription factor subunit;FOS;3;1.0
15852;64421;DNA cross-link repair 1C;DCLRE1C;3;1.0
15287;6452;SH3 domain binding protein 2;SH3BP2;3;1.0
15244;51128;secretion associated Ras related GTPase 1B;SAR1B;3;1.0
16296;3785;potassium voltage-gated channel subfamily Q member 2;KCNQ2;3;1.0
22672;10413;Yes1 associated transcriptional regulator;YAP1;3;1.0
18488;4878;natriuretic peptide A;NPPA;3;1.0
16503;4627;myosin heavy chain 9;MYH9;3;1.0
15994;157570;establishment of sister chromatid cohesion N-acetyltransferase 2;ESCO2;3;1.0
15348;145173;beta 3-glucosyltransferase;B3GLCT;3;1.0
